"id","candidate_list_id","proposition_id","creation_date","update_date","comment_candidate_list","comment_association","status","candidat_e","cityId","city","proposition","category","category_id"
"418","52","16","2026-02-04 09:06:08","2026-02-04 09:06:08","pas adpaté à notre aménagement urbain",NULL,"refused","Patrick Labesse","10","Carbon-Blanc","Généraliser les trottoirs traversants","Les piétons","3"
"419","52","17","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Réaliser des trottoirs plats","Les piétons","3"
"420","52","18","2026-02-04 09:06:08","2026-02-04 09:06:08","c'est une action déjà conduite",NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"421","52","19","2026-02-04 09:06:08","2026-02-04 09:06:08","nous ferons une première expérimentation au cours du prochain mandat",NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Transformer les rues des écoles en lieux de vie sans voiture","Les écoles","4"
"422","52","20","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Mettre en place et soutenir des initiatives pour inciter et faciliter le déplacement des enfants à vélo ou à pied","Les écoles","4"
"423","52","21","2026-02-04 09:06:08","2026-02-04 09:06:08","nous ne sommes pas concernés",NULL,"refused","Patrick Labesse","10","Carbon-Blanc","Proposer des stationnements sécurisés, faciles d’accès, et quantitativement adaptés à chaque gare ou pôle multimodal.","Intermodalité et stationnements","5"
"424","52","22","2026-02-04 09:06:08","2026-02-04 09:06:08","pas concernés",NULL,"refused","Patrick Labesse","10","Carbon-Blanc","Développer des parkings sécurisés type Metstation dans les secteurs de stationnement tendus et les pôles d’intérêt majeurs","Intermodalité et stationnements","5"
"425","52","23","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
"426","52","24","2026-02-04 09:06:08","2026-02-04 09:06:08","pas adaptés aux usages sur notre commune",NULL,"refused","Patrick Labesse","10","Carbon-Blanc","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
"427","52","40","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"428","52","25","2026-02-04 09:06:08","2026-02-04 09:06:08","oui c'est une nécessité pour améliorer la sécurité",NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Uniformiser la couleur des aménagements cyclables","Guide aménagements Sécurité et confort","6"
"429","52","26","2026-02-04 09:06:08","2026-02-04 09:06:08","nous nous conformerons aux normes métropolitaines",NULL,"refused","Patrick Labesse","10","Carbon-Blanc","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"430","52","27","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"431","52","28","2026-02-04 09:06:08","2026-02-04 09:06:08","pas réaliste dans notre commune",NULL,"refused","Patrick Labesse","10","Carbon-Blanc","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"432","52","29","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"433","52","30","2026-02-04 09:06:08","2026-02-04 09:06:08","pas possible",NULL,"refused","Patrick Labesse","10","Carbon-Blanc","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"434","52","31","2026-02-04 09:06:08","2026-02-04 09:06:08","pas adapté à notre configuration",NULL,"refused","Patrick Labesse","10","Carbon-Blanc","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"435","52","32","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"436","52","33","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
"437","52","34","2026-02-04 09:06:08","2026-02-04 09:06:08","nous engagerons la démarche avec la commission mobilité",NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"438","52","35","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Respecter la loi LOM (L228-2 du code de l’environnement)","Elaborer un Plan vélo","7"
"439","52","36","2026-02-04 09:06:08","2026-02-04 09:06:08",NULL,NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"440","52","37","2026-02-04 09:06:08","2026-02-04 09:06:08","nous sommes ouverts à ce type de rencontre",NULL,"accepted","Patrick Labesse","10","Carbon-Blanc","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"441","52","41","2026-02-04 09:06:08","2026-02-04 09:06:08","pas à l'échelle de la commune, du niveau métropolitain",NULL,"refused","Patrick Labesse","10","Carbon-Blanc","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
"442","6","1","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Poursuivre le développement du ReVE en respectant l’ambition et les standards votés en 2021.","Circuler dans la Métropole","1"
"443","6","2","2026-02-05 15:39:31","2026-02-05 15:39:31","Nous serons également vigilants au développement d'un réseaux permettant aux pessacais d'accéder aux lieux de vie du quotidien : écoles, crèches, commerces, parcs...",NULL,"accepted","Bérangère Couillard","22","Pessac","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"444","6","4","2026-02-05 15:39:31","2026-02-05 15:39:31","Le passage à 30km/h sera favorisé sur les quartiers résidentiels.
En revanche la géographie de pessac rends difficile sa généralisation (exemple : avenue du maréchal de lattre de tassigny)",NULL,"accepted","Bérangère Couillard","22","Pessac","Soutenir la mise en place et la communication pour une métropole à 30 km/h","Circuler dans la Métropole","1"
"445","6","5","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Généraliser le panneau M12 au grand format","Circuler dans la Métropole","1"
"446","6","6","2026-02-05 15:39:31","2026-02-05 15:39:31","Notre future majorité ne pourra pas seule influer sur ce sujet, qui relève de l'organisation interne de Bordeaux Métropole, nottament en terme de moyens humains et financiers",NULL,"accepted","Bérangère Couillard","22","Pessac","Renforcer le Service Modes Actifs en moyens humains, financiers, et décisionnels.","Circuler dans la Métropole","1"
"447","6","7","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"448","6","38","2026-02-05 15:39:31","2026-02-05 15:39:31","Nous sommes favorables à cette mesure. 
La ville de Pessac n'étant pas limitrophe des boulevards, il lui sera difficile d'être acteur de cette décision",NULL,"accepted","Bérangère Couillard","22","Pessac","Soutenir la création d’une piste cyclable en site propre sur les boulevards","Circuler dans la Métropole","1"
"449","6","39","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Améliorer les traversées dangereuses au-dessus de la rocade","Circuler dans la Métropole","1"
"450","6","8","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Privilégier dans l’ordre piéton⋅nes, vélos, transports en commun, puis l’espace alloué à la voiture individuelle","Circuler dans mon Quartier","2"
"451","6","9","2026-02-05 15:39:31","2026-02-05 15:39:31","Nous souhaitons maintenir un accès simplifié aux quartiers résidentiels pour les résidents, tout en limitant le transit des usagers externes à ces quartiers",NULL,"accepted","Bérangère Couillard","22","Pessac","Repenser les plans de circulation de chaque quartier en limitant le transit motorisé","Circuler dans mon Quartier","2"
"452","6","10","2026-02-05 15:39:31","2026-02-05 15:39:31","Nous serons également vigilants au développement d'un réseaux permettant aux pessacais d'accéder aux lieux de vie du quotidien : écoles, crèches, commerces, parcs...",NULL,"accepted","Bérangère Couillard","22","Pessac","Connecter les quartiers au ReVE ou aux grandes pistes de la métropole avec des aménagements cyclables tels que des vélorues.","Circuler dans mon Quartier","2"
"453","6","11","2026-02-05 15:39:31","2026-02-05 15:39:31","Nous sommes plutot favorables à marquer l'entrée dans un quartier pavillonaire par un panneau ou peinture au sol. Nous craignons que le marquage par de la végétation empeche les continuités sur les trottoirs.",NULL,"refused","Bérangère Couillard","22","Pessac","Marquer les entrées de quartier pour créer un effet de porte très lisible","Circuler dans mon Quartier","2"
"454","6","12","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Augmenter l'espace consacré aux modes actifs en diminuant notamment le stationnement en voirie.","Circuler dans mon Quartier","2"
"455","6","13","2026-02-05 15:39:31","2026-02-05 15:39:31","Ces aménagement sont à éviter, même s'ils ne pourront pas être totalement proscris.",NULL,"accepted","Bérangère Couillard","22","Pessac","Éviter les couloirs partagés Bus/vélo","Circuler dans mon Quartier","2"
"456","6","14","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Développer des cœurs de quartier piéton ainsi que des trames piétonnes","Les piétons","3"
"457","6","15","2026-02-05 15:39:31","2026-02-05 15:39:31","Cette proposition est peu applicable à Pessac",NULL,"accepted","Bérangère Couillard","22","Pessac","Proposer une alternative cyclable aux principaux axes piétons","Les piétons","3"
"458","6","16","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Généraliser les trottoirs traversants","Les piétons","3"
"459","6","17","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Réaliser des trottoirs plats","Les piétons","3"
"460","6","18","2026-02-05 15:39:31","2026-02-05 15:39:31","Nous souhaitons rendre accessible à toutes les familles une piste d'éducation routière",NULL,"accepted","Bérangère Couillard","22","Pessac","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"461","6","19","2026-02-05 15:39:31","2026-02-05 15:39:31","Nous souhaitons travailler cette mesure avec les conseils d'école pour la mettre en place partour où cela est possible
Exemple Jules Ferry",NULL,"accepted","Bérangère Couillard","22","Pessac","Transformer les rues des écoles en lieux de vie sans voiture","Les écoles","4"
"462","6","20","2026-02-05 15:39:31","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Mettre en place et soutenir des initiatives pour inciter et faciliter le déplacement des enfants à vélo ou à pied","Les écoles","4"
"463","6","21","2026-02-05 16:08:19","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Proposer des stationnements sécurisés, faciles d’accès, et quantitativement adaptés à chaque gare ou pôle multimodal.","Intermodalité et stationnements","5"
"464","6","22","2026-02-05 16:08:19","2026-02-05 16:08:19","Le principe nous semble intéréssant, même si Pessac semble peu elligible a ce type d'offre",NULL,"accepted","Bérangère Couillard","22","Pessac","Développer des parkings sécurisés type Metstation dans les secteurs de stationnement tendus et les pôles d’intérêt majeurs","Intermodalité et stationnements","5"
"465","6","23","2026-02-05 16:08:19","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
"466","6","24","2026-02-05 16:08:19","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
"467","6","40","2026-02-05 16:08:19","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"468","6","25","2026-02-05 16:08:19","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Uniformiser la couleur des aménagements cyclables","Guide aménagements Sécurité et confort","6"
"469","6","26","2026-02-05 16:08:19","2026-02-05 16:08:19",NULL,NULL,"accepted","Bérangère Couillard","22","Pessac","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
